comb7_str_key,comb5_name,comb5_nn,comb5_str_key
"4,4,5,6,11,12,13_4,5,6,11,13",FLUSH,6453,"4,5,6,11,13_fl"
"5,5,6,7,9,11,13_unfl",ONE_PAIR,2091,"5,5,9,11,13_unfl"
"3,4,6,7,8,14,14_3,4,6,8,14",FLUSH,6667,"3,4,6,8,14_fl"
"3,5,8,8,9,10,12_5,8,9,10,12",FLUSH,6232,"5,8,9,10,12_fl"
"2,4,5,7,10,11,14_4,5,7,11,14",FLUSH,6787,"4,5,7,11,14_fl"
"3,6,7,10,12,12,12_3,6,7,10,12",FLUSH,6196,"3,6,7,10,12_fl"
"7,8,9,9,12,13,14_7,8,9,12,13,14",FLUSH,7123,"8,9,12,13,14_fl"
"2,6,7,11,12,14,14_unfl",ONE_PAIR,4078,"7,11,12,14,14_unfl"
"2,4,5,7,7,13,14_2,4,5,7,13,14",FLUSH,6991,"4,5,7,13,14_fl"
"2,5,6,7,10,11,12_2,6,7,10,11,12",FLUSH,6305,"6,7,10,11,12_fl"
"2,3,4,8,9,12,13_2,3,4,9,12",FLUSH,6144,"2,3,4,9,12_fl"
"2,2,6,8,9,12,14_2,6,8,12,14",FLUSH,6882,"2,6,8,12,14_fl"
"2,3,6,8,11,13,14_2,3,6,8,11,13",FLUSH,6471,"3,6,8,11,13_fl"
"2,3,5,7,12,13,13_2,3,5,12,13",FLUSH,6529,"2,3,5,12,13_fl"
"3,5,6,9,10,12,14_3,5,6,12,14",FLUSH,6864,"3,5,6,12,14_fl"
"3,4,6,6,6,7,12_3,4,6,7,12",FLUSH,6120,"3,4,6,7,12_fl"
"5,7,7,9,10,11,12_5,7,9,10,11,12",FLUSH,6317,"7,9,10,11,12_fl"
"2,3,4,6,12,14,14_2,3,4,6,12",FLUSH,6110,"2,3,4,6,12_fl"
"2,6,7,9,10,11,12_2,6,7,9,12",FLUSH,6160,"2,6,7,9,12_fl"
"4,5,5,5,6,11,11_unfl",FULL_HOUSE,7184,"5,5,5,11,11_unfl"
"2,3,4,6,8,11,13_3,4,6,8,13",FLUSH,6339,"3,4,6,8,13_fl"
"4,5,6,7,8,9,14_4,5,6,7,9,14",FLUSH,6700,"5,6,7,9,14_fl"
"3,5,5,7,8,11,12_unfl",ONE_PAIR,2054,"5,5,8,11,12_unfl"
"4,5,7,8,9,10,14_unfl",HIGH_CARD,908,"7,8,9,10,14_unfl"
"5,7,7,10,11,13,14_7,10,11,13,14",FLUSH,7093,"7,10,11,13,14_fl"
"2,5,5,9,9,13,14_2,5,9,13,14",FLUSH,7014,"2,5,9,13,14_fl"
"9,10,10,12,13,14,14_unfl",TWO_PAIRS,4961,"10,10,13,14,14_unfl"
"4,4,4,6,9,12,12_unfl",FULL_HOUSE,7173,"4,4,4,12,12_unfl"
"2,2,9,11,12,12,13_2,9,11,12,13",FLUSH,6633,"2,9,11,12,13_fl"
"3,3,4,5,7,9,12_3,4,5,7,9,12",FLUSH,6159,"4,5,7,9,12_fl"
"3,7,8,10,10,11,13_7,8,10,11,13",FLUSH,6520,"7,8,10,11,13_fl"
"3,3,4,5,7,12,14_4,5,7,12,14",FLUSH,6871,"4,5,7,12,14_fl"
"5,5,6,7,9,12,14_unfl",ONE_PAIR,2144,"5,5,9,12,14_unfl"
"7,9,9,11,11,14,14_unfl",TWO_PAIRS,4969,"9,11,11,14,14_unfl"
"2,6,7,10,11,11,13_2,6,7,10,13",FLUSH,6404,"2,6,7,10,13_fl"
"5,7,9,10,10,13,14_5,7,9,10,14",FLUSH,6764,"5,7,9,10,14_fl"
"2,2,3,3,3,9,13_unfl",FULL_HOUSE,7152,"2,2,3,3,3_unfl"
"4,5,9,11,12,13,14_4,5,9,11,13,14",FLUSH,7084,"5,9,11,13,14_fl"
"2,5,8,11,12,13,13_2,5,11,12,13",FLUSH,6615,"2,5,11,12,13_fl"
"3,4,5,7,9,13,13_3,4,5,7,9,13",FLUSH,6368,"4,5,7,9,13_fl"
"4,5,6,7,8,9,11_4,7,8,9,11",FLUSH,6051,"4,7,8,9,11_fl"
"2,2,3,6,7,12,14_2,3,6,7,12,14",FLUSH,6873,"3,6,7,12,14_fl"
"2,4,5,5,8,9,10_2,5,8,9,10",FLUSH,5973,"2,5,8,9,10_fl"
"6,8,11,12,13,13,14_6,8,12,13,14",FLUSH,7115,"6,8,12,13,14_fl"
"3,4,5,5,11,12,13_3,4,5,11,13",FLUSH,6447,"3,4,5,11,13_fl"
"4,4,5,6,11,13,14_4,6,11,13,14",FLUSH,7068,"4,6,11,13,14_fl"
"3,5,6,7,8,12,13_5,6,7,8,13",FLUSH,6352,"5,6,7,8,13_fl"
"6,7,10,12,13,13,14_7,10,12,13,14",FLUSH,7129,"7,10,12,13,14_fl"
"2,6,7,9,10,11,11_2,6,7,9,10,11",FLUSH,6103,"6,7,9,10,11_fl"
"2,10,11,12,12,13,14_2,11,12,13,14",FLUSH,7132,"2,11,12,13,14_fl"
"2,2,5,5,8,13,14_2,5,8,13,14",FLUSH,6999,"2,5,8,13,14_fl"
"2,4,5,6,7,11,13_2,4,5,6,7,13",FLUSH,6332,"4,5,6,7,13_fl"
"3,4,5,8,10,11,14_3,4,5,8,11",FLUSH,6002,"3,4,5,8,11_fl"
"3,3,4,5,9,12,14_3,5,9,12,14",FLUSH,6895,"3,5,9,12,14_fl"
"4,5,6,8,9,10,14_unfl",HIGH_CARD,907,"6,8,9,10,14_unfl"
"4,7,8,9,12,13,14_7,8,9,12,14",FLUSH,6911,"7,8,9,12,14_fl"
"2,7,8,10,11,13,14_2,8,10,11,13,14",FLUSH,7094,"8,10,11,13,14_fl"
"2,2,3,3,5,5,11_unfl",TWO_PAIRS,4188,"3,3,5,5,11_unfl"
"2,4,6,6,7,9,10_2,6,7,9,10",FLUSH,5966,"2,6,7,9,10_fl"
"5,5,6,9,11,14,14_5,6,9,11,14",FLUSH,6816,"5,6,9,11,14_fl"
"4,6,6,9,9,10,13_unfl",TWO_PAIRS,4421,"6,6,9,9,13_unfl"
"2,3,5,10,12,13,13_2,5,10,12,13",FLUSH,6587,"2,5,10,12,13_fl"
"3,4,4,5,7,9,10_3,5,7,9,10",FLUSH,5964,"3,5,7,9,10_fl"
"3,3,5,9,11,12,14_5,9,11,12,14",FLUSH,6964,"5,9,11,12,14_fl"
"3,3,4,7,8,10,13_3,4,7,10,13",FLUSH,6400,"3,4,7,10,13_fl"
"3,4,6,7,10,12,14_3,4,6,7,10,14",FLUSH,6734,"4,6,7,10,14_fl"
"3,6,7,9,10,12,14_3,9,10,12,14",FLUSH,6934,"3,9,10,12,14_fl"
"4,7,11,12,12,13,14_4,7,11,12,14",FLUSH,6952,"4,7,11,12,14_fl"
"2,3,5,7,7,9,12_2,3,5,7,12",FLUSH,6115,"2,3,5,7,12_fl"
"5,5,6,7,10,11,11_5,6,7,10,11",FLUSH,6073,"5,6,7,10,11_fl"
"3,5,6,7,9,10,14_3,6,9,10,14",FLUSH,6758,"3,6,9,10,14_fl"
"8,10,11,12,14,14,14_unfl",THREE_OF_KIND,5841,"11,12,14,14,14_unfl"
"5,6,8,8,9,14,14_unfl",TWO_PAIRS,4935,"8,8,9,14,14_unfl"
"3,4,6,6,6,9,13_3,4,6,9,13",FLUSH,6359,"3,4,6,9,13_fl"
"2,10,10,10,13,13,14_unfl",FULL_HOUSE,7246,"10,10,10,13,13_unfl"
"2,3,4,6,9,10,13_3,4,9,10,13",FLUSH,6425,"3,4,9,10,13_fl"
"4,5,6,7,10,12,13_4,5,6,10,13",FLUSH,6397,"4,5,6,10,13_fl"
"4,5,6,7,8,10,13_4,5,6,7,10,13",FLUSH,6407,"5,6,7,10,13_fl"
"8,9,10,11,12,13,14_8,10,11,12,13",FLUSH,6646,"8,10,11,12,13_fl"
"3,4,5,5,5,13,14_unfl",THREE_OF_KIND,5258,"5,5,5,13,14_unfl"
"2,4,6,8,9,10,11_2,4,8,9,10",FLUSH,5971,"2,4,8,9,10_fl"
"4,4,4,9,9,12,13_unfl",FULL_HOUSE,7170,"4,4,4,9,9_unfl"
"2,5,5,7,12,13,13_2,5,7,12,13",FLUSH,6541,"2,5,7,12,13_fl"
"4,5,6,6,10,14,14_4,5,6,10,14",FLUSH,6725,"4,5,6,10,14_fl"
"2,3,4,10,11,11,13_2,3,10,11,13",FLUSH,6500,"2,3,10,11,13_fl"
"5,5,6,7,9,14,14_5,6,7,9,14",FLUSH,6700,"5,6,7,9,14_fl"
"4,5,6,11,11,12,12_unfl",TWO_PAIRS,4735,"6,11,11,12,12_unfl"
"2,3,3,3,4,6,9_2,3,4,6,9",FLUSH,5882,"2,3,4,6,9_fl"
"3,5,6,7,10,11,14_5,6,7,11,14",FLUSH,6791,"5,6,7,11,14_fl"
"6,7,8,8,8,8,9_unfl",FOUR_OF_KIND,7374,"8,8,8,8,9_unfl"
"4,4,5,8,9,12,12_unfl",TWO_PAIRS,4660,"4,4,9,12,12_unfl"
"2,6,7,8,10,11,14_2,6,8,11,14",FLUSH,6798,"2,6,8,11,14_fl"
"2,5,5,11,11,13,14_2,5,11,13,14",FLUSH,7063,"2,5,11,13,14_fl"
"4,5,5,6,7,12,13_4,5,6,7,12,13",FLUSH,6547,"5,6,7,12,13_fl"
"3,3,4,4,4,4,14_unfl",FOUR_OF_KIND,7331,"4,4,4,4,14_unfl"
"4,7,8,9,10,12,13_4,7,9,12,13",FLUSH,6575,"4,7,9,12,13_fl"
"3,3,3,8,9,14,14_unfl",FULL_HOUSE,7163,"3,3,3,14,14_unfl"
"3,6,8,8,10,12,13_unfl",ONE_PAIR,2760,"8,8,10,12,13_unfl"
"3,6,6,9,11,13,14_6,9,11,13,14",FLUSH,7085,"6,9,11,13,14_fl"
"2,7,8,9,10,11,12_2,7,8,9,11,12",FLUSH,6290,"7,8,9,11,12_fl"
"2,5,7,10,12,13,14_2,5,10,12,13",FLUSH,6587,"2,5,10,12,13_fl"
"2,3,5,7,8,12,13_2,3,5,7,8,12,13",FLUSH,6561,"5,7,8,12,13_fl"
"2,3,4,5,8,12,13_3,4,5,8,12",FLUSH,6127,"3,4,5,8,12_fl"
"2,4,4,5,6,9,11_2,4,5,9,11",FLUSH,6021,"2,4,5,9,11_fl"
"3,5,5,6,7,8,12_3,5,7,8,12",FLUSH,6138,"3,5,7,8,12_fl"
"9,9,9,11,12,13,14_unfl",THREE_OF_KIND,5522,"9,9,9,13,14_unfl"
"4,5,7,10,12,13,14_4,7,10,12,14",FLUSH,6924,"4,7,10,12,14_fl"
"3,6,8,8,8,12,13_3,6,8,12,13",FLUSH,6555,"3,6,8,12,13_fl"
"2,3,5,6,7,9,11_3,5,6,7,11",FLUSH,5997,"3,5,6,7,11_fl"
"2,5,7,8,9,10,12_5,7,8,10,12",FLUSH,6212,"5,7,8,10,12_fl"
"2,5,8,8,8,11,14_2,5,8,11,14",FLUSH,6795,"2,5,8,11,14_fl"
"2,7,9,10,10,12,13_2,7,9,12,13",FLUSH,6573,"2,7,9,12,13_fl"
"3,3,7,11,13,14,14_3,7,11,13,14",FLUSH,7071,"3,7,11,13,14_fl"
"3,4,4,7,11,12,14_3,7,11,12,14",FLUSH,6951,"3,7,11,12,14_fl"
"2,4,5,8,9,10,13_2,4,8,9,13",FLUSH,6374,"2,4,8,9,13_fl"
"3,5,9,12,12,13,14_3,5,9,13,14",FLUSH,7015,"3,5,9,13,14_fl"
"5,7,8,9,9,11,13_unfl",ONE_PAIR,2971,"8,9,9,11,13_unfl"
"2,9,9,9,12,12,14_unfl",FULL_HOUSE,7233,"9,9,9,12,12_unfl"
"4,6,9,10,14,14,14_4,6,9,10,14",FLUSH,6759,"4,6,9,10,14_fl"
"2,2,3,5,5,11,13_unfl",TWO_PAIRS,4179,"2,2,5,5,13_unfl"
"2,7,8,11,11,13,14_2,7,11,13,14",FLUSH,7070,"2,7,11,13,14_fl"
"2,5,5,7,10,11,12_2,5,10,11,12",FLUSH,6294,"2,5,10,11,12_fl"
"3,6,7,7,7,7,10_unfl",FOUR_OF_KIND,7363,"7,7,7,7,10_unfl"
"3,6,7,10,11,14,14_unfl",ONE_PAIR,4034,"7,10,11,14,14_unfl"
"2,2,4,4,5,8,14_unfl",TWO_PAIRS,4158,"2,2,4,4,14_unfl"
"2,7,10,11,12,14,14_2,7,10,12,14",FLUSH,6922,"2,7,10,12,14_fl"
"2,3,3,6,10,10,11_unfl",TWO_PAIRS,4463,"3,3,10,10,11_unfl"
"7,7,11,12,12,12,12_unfl",FOUR_OF_KIND,7425,"11,12,12,12,12_unfl"
"7,7,10,11,14,14,14_unfl",FULL_HOUSE,7289,"7,7,14,14,14_unfl"
"2,2,2,4,4,4,11_unfl",FULL_HOUSE,7164,"2,2,4,4,4_unfl"
"2,3,5,7,8,12,14_3,5,7,8,14",FLUSH,6675,"3,5,7,8,14_fl"
"4,4,7,10,10,11,12_4,7,10,11,12",FLUSH,6303,"4,7,10,11,12_fl"
"4,6,7,10,10,13,14_unfl",ONE_PAIR,3252,"7,10,10,13,14_unfl"
"2,3,6,7,8,9,12_6,7,8,9,12",FLUSH,6178,"6,7,8,9,12_fl"
"2,5,6,7,8,9,11_5,6,8,9,11",FLUSH,6048,"5,6,8,9,11_fl"
"3,4,5,7,10,10,12_3,4,7,10,12",FLUSH,6191,"3,4,7,10,12_fl"
"2,5,8,9,12,13,13_2,8,9,12,13",FLUSH,6578,"2,8,9,12,13_fl"
"3,5,6,7,10,11,13_3,5,6,7,10,11,13",FLUSH,6514,"6,7,10,11,13_fl"
"2,3,4,8,10,11,14_2,4,8,11,14",FLUSH,6793,"2,4,8,11,14_fl"
"2,3,5,7,11,11,14_3,5,7,11,14",FLUSH,6786,"3,5,7,11,14_fl"
"3,4,8,9,10,12,12_4,8,9,10,12",FLUSH,6231,"4,8,9,10,12_fl"
"3,5,5,7,9,10,13_3,5,7,9,10",FLUSH,5964,"3,5,7,9,10_fl"
"5,6,8,10,11,12,13_5,8,10,12,13",FLUSH,6602,"5,8,10,12,13_fl"
"6,8,9,10,11,11,14_6,8,9,10,11",FLUSH,6108,"6,8,9,10,11_fl"
"5,7,9,12,12,12,14_5,7,9,12,14",FLUSH,6904,"5,7,9,12,14_fl"
"3,4,5,8,13,14,14_3,4,5,13,14",FLUSH,6979,"3,4,5,13,14_fl"
"7,7,7,8,8,10,12_unfl",FULL_HOUSE,7205,"7,7,7,8,8_unfl"
"4,5,5,7,8,9,9_4,5,7,8,9",FLUSH,5911,"4,5,7,8,9_fl"
"2,2,5,6,7,8,14_2,5,6,7,8,14",FLUSH,6680,"5,6,7,8,14_fl"
"5,6,7,10,11,12,13_6,10,11,12,13",FLUSH,6644,"6,10,11,12,13_fl"
"2,4,7,8,11,12,14_2,7,8,11,14",FLUSH,6802,"2,7,8,11,14_fl"
"7,7,8,10,12,13,14_7,8,10,12,13,14",FLUSH,7130,"8,10,12,13,14_fl"
"3,5,10,13,13,13,14_3,5,10,13,14",FLUSH,7036,"3,5,10,13,14_fl"
"3,6,8,8,8,12,14_3,6,8,12,14",FLUSH,6883,"3,6,8,12,14_fl"
"3,5,8,9,10,11,14_3,5,9,10,14",FLUSH,6755,"3,5,9,10,14_fl"
"2,4,9,10,11,11,12_2,4,9,10,12",FLUSH,6215,"2,4,9,10,12_fl"
"3,6,7,9,10,14,14_3,6,7,10,14",FLUSH,6733,"3,6,7,10,14_fl"
"4,6,6,7,7,7,11_unfl",FULL_HOUSE,7204,"6,6,7,7,7_unfl"
"6,7,8,10,12,12,14_6,7,8,10,12,14",FLUSH,6932,"7,8,10,12,14_fl"
"2,2,7,10,11,11,12_unfl",TWO_PAIRS,4541,"2,2,11,11,12_unfl"
"2,3,7,9,10,11,14_2,3,9,10,14",FLUSH,6751,"2,3,9,10,14_fl"
"2,6,9,9,11,12,14_2,6,9,11,12,14",FLUSH,6965,"6,9,11,12,14_fl"
"3,4,5,8,9,10,11_3,5,9,10,11",FLUSH,6093,"3,5,9,10,11_fl"
"3,5,6,11,11,13,14_5,6,11,13,14",FLUSH,7069,"5,6,11,13,14_fl"
"2,5,6,7,10,12,14_2,5,6,10,12",FLUSH,6186,"2,5,6,10,12_fl"
"2,3,4,4,4,10,11_unfl",THREE_OF_KIND,5162,"4,4,4,10,11_unfl"
"2,3,6,8,10,11,12_2,6,8,11,12",FLUSH,6261,"2,6,8,11,12_fl"
"3,3,4,5,6,13,14_3,5,6,13,14",FLUSH,6984,"3,5,6,13,14_fl"
"4,5,8,10,11,13,14_4,5,8,10,11",FLUSH,6079,"4,5,8,10,11_fl"
"3,4,4,9,11,12,13_3,4,11,12,13",FLUSH,6614,"3,4,11,12,13_fl"
"2,6,7,8,12,13,14_6,7,8,12,13,14",FLUSH,7116,"7,8,12,13,14_fl"
"5,6,8,9,11,13,14_5,8,9,13,14",FLUSH,7029,"5,8,9,13,14_fl"
"2,3,7,9,11,12,14_3,7,9,11,12,14",FLUSH,6966,"7,9,11,12,14_fl"
"2,3,3,5,9,10,12_unfl",ONE_PAIR,1608,"3,3,9,10,12_unfl"
"4,8,11,11,11,12,14_unfl",THREE_OF_KIND,5653,"11,11,11,12,14_unfl"
"5,6,10,11,12,12,13_5,6,10,11,12",FLUSH,6300,"5,6,10,11,12_fl"
"2,3,4,4,11,11,11_unfl",FULL_HOUSE,7250,"4,4,11,11,11_unfl"
"3,4,6,7,9,11,13_4,6,7,9,13",FLUSH,6371,"4,6,7,9,13_fl"
"2,2,2,6,8,10,12_unfl",THREE_OF_KIND,5038,"2,2,2,10,12_unfl"
"3,6,8,10,11,11,11_3,6,8,10,11",FLUSH,6081,"3,6,8,10,11_fl"
"4,5,7,8,9,11,14_4,5,7,9,14",FLUSH,6696,"4,5,7,9,14_fl"
"4,4,5,8,11,12,14_4,5,8,11,14",FLUSH,6797,"4,5,8,11,14_fl"
"5,7,9,9,10,12,12_5,7,9,10,12",FLUSH,6227,"5,7,9,10,12_fl"
"2,3,6,8,13,13,14_3,6,8,13,14",FLUSH,7003,"3,6,8,13,14_fl"
"3,4,6,7,9,13,14_4,7,9,13,14",FLUSH,7023,"4,7,9,13,14_fl"
"3,4,7,10,11,12,13_3,7,10,11,12",FLUSH,6302,"3,7,10,11,12_fl"
"3,4,5,7,9,10,12_3,5,7,9,10,12",FLUSH,6227,"5,7,9,10,12_fl"
"2,3,4,8,10,13,14_2,4,8,10,14",FLUSH,6737,"2,4,8,10,14_fl"
"2,4,6,7,9,13,14_6,7,9,13,14",FLUSH,7025,"6,7,9,13,14_fl"
"3,4,4,8,10,11,13_3,4,10,11,13",FLUSH,6502,"3,4,10,11,13_fl"
"2,2,8,9,11,13,14_2,8,9,11,13,14",FLUSH,7087,"8,9,11,13,14_fl"
"2,3,6,6,6,10,12_2,3,6,10,12",FLUSH,6183,"2,3,6,10,12_fl"
"3,3,3,4,5,11,12_unfl",THREE_OF_KIND,5105,"3,3,3,11,12_unfl"
"4,5,6,9,10,13,14_4,5,6,9,10,14",FLUSH,6760,"5,6,9,10,14_fl"
"6,8,9,9,9,9,11_unfl",FOUR_OF_KIND,7388,"9,9,9,9,11_unfl"
"11,12,12,13,13,14,14_unfl",TWO_PAIRS,4994,"12,13,13,14,14_unfl"
"2,5,6,12,13,13,14_2,6,12,13,14",FLUSH,7102,"2,6,12,13,14_fl"
"2,2,2,5,7,11,14_unfl",THREE_OF_KIND,5058,"2,2,2,11,14_unfl"
"4,5,5,5,7,9,11_unfl",THREE_OF_KIND,5227,"5,5,5,9,11_unfl"
"5,6,9,10,12,13,14_5,6,9,12,13",FLUSH,6572,"5,6,9,12,13_fl"
"8,9,9,9,11,12,13_8,9,11,12,13",FLUSH,6639,"8,9,11,12,13_fl"
"2,3,6,6,6,8,10_2,3,6,8,10",FLUSH,5934,"2,3,6,8,10_fl"
"2,3,5,6,7,11,13_2,3,5,6,7,11",FLUSH,5997,"3,5,6,7,11_fl"
"2,4,5,8,9,10,11_2,4,5,10,11",FLUSH,6056,"2,4,5,10,11_fl"
"3,7,10,10,10,11,13_3,7,10,11,13",FLUSH,6511,"3,7,10,11,13_fl"
"3,4,7,7,8,13,13_unfl",TWO_PAIRS,4802,"7,7,8,13,13_unfl"
"6,6,7,9,11,13,14_6,7,9,11,13,14",FLUSH,7086,"7,9,11,13,14_fl"
"7,9,9,11,11,11,13_unfl",FULL_HOUSE,7255,"9,9,11,11,11_unfl"
"3,3,6,9,10,13,14_3,6,10,13,14",FLUSH,7039,"3,6,10,13,14_fl"
"2,4,5,8,12,12,12_2,4,5,8,12",FLUSH,6126,"2,4,5,8,12_fl"
"2,3,5,6,9,11,13_2,3,6,9,11",FLUSH,6023,"2,3,6,9,11_fl"
"2,3,5,8,8,8,10_2,3,5,8,10",FLUSH,5931,"2,3,5,8,10_fl"
"5,7,8,13,13,14,14_5,7,8,13,14",FLUSH,7009,"5,7,8,13,14_fl"
"8,10,12,12,13,14,14_unfl",TWO_PAIRS,4983,"12,12,13,14,14_unfl"
"3,3,4,8,10,13,14_3,4,8,10,13,14",FLUSH,7049,"4,8,10,13,14_fl"
"3,4,6,8,9,11,11_3,4,6,8,9",FLUSH,5902,"3,4,6,8,9_fl"
"4,5,6,7,9,11,12_5,6,7,9,12",FLUSH,6163,"5,6,7,9,12_fl"
"2,4,5,6,10,12,13_unfl",HIGH_CARD,730,"5,6,10,12,13_unfl"
"5,6,7,8,9,13,14_5,6,8,9,14",FLUSH,6710,"5,6,8,9,14_fl"
"4,6,7,8,8,9,14_4,6,7,8,9,14",FLUSH,6715,"6,7,8,9,14_fl"
"2,4,5,6,9,10,11_2,4,6,9,11",FLUSH,6024,"2,4,6,9,11_fl"
"2,2,5,10,11,13,14_2,5,10,11,14",FLUSH,6831,"2,5,10,11,14_fl"
"4,7,11,12,13,13,14_unfl",ONE_PAIR,3916,"11,12,13,13,14_unfl"
"6,7,8,9,10,11,12_6,7,9,10,11,12",FLUSH,6317,"7,9,10,11,12_fl"
"2,4,8,8,13,14,14_2,4,8,13,14",FLUSH,6997,"2,4,8,13,14_fl"
"4,6,7,8,9,11,14_4,6,7,8,9,11",FLUSH,6053,"6,7,8,9,11_fl"
"5,5,6,7,9,11,13_5,6,9,11,13",FLUSH,6488,"5,6,9,11,13_fl"
"5,8,9,11,11,12,14_5,8,11,12,14",FLUSH,6958,"5,8,11,12,14_fl"
"2,3,7,8,8,9,10_2,3,7,8,10",FLUSH,5940,"2,3,7,8,10_fl"
"3,5,7,8,9,10,11_3,5,7,8,9,10,11",STRAIGHT_FLUSH,7458,"7,8,9,10,11_fl"
"7,8,9,9,12,12,14_7,8,9,12,14",FLUSH,6911,"7,8,9,12,14_fl"
"2,5,7,9,10,13,14_2,5,10,13,14",FLUSH,7035,"2,5,10,13,14_fl"
"3,4,4,4,5,7,14_3,4,5,7,14",FLUSH,6654,"3,4,5,7,14_fl"
"7,9,12,12,14,14,14_unfl",FULL_HOUSE,7294,"12,12,14,14,14_unfl"
"4,5,6,7,9,9,10_unfl",ONE_PAIR,2866,"6,7,9,9,10_unfl"
"2,3,3,5,5,8,10_unfl",TWO_PAIRS,4187,"3,3,5,5,10_unfl"
"3,4,6,6,11,12,13_4,6,11,12,13",FLUSH,6620,"4,6,11,12,13_fl"
"5,6,6,8,9,10,11_unfl",ONE_PAIR,2240,"6,6,9,10,11_unfl"
"3,3,7,8,8,9,9_unfl",TWO_PAIRS,4439,"7,8,8,9,9_unfl"
"4,5,7,9,12,13,14_4,5,7,9,12",FLUSH,6159,"4,5,7,9,12_fl"
"4,6,7,9,9,9,14_unfl",THREE_OF_KIND,5517,"7,9,9,9,14_unfl"
"2,6,6,9,11,13,13_2,6,9,11,13",FLUSH,6485,"2,6,9,11,13_fl"
"2,3,4,5,5,5,7_2,3,4,5,7",FLUSH,5863,"2,3,4,5,7_fl"
"3,3,4,5,6,7,10_3,5,6,7,10",FLUSH,5928,"3,5,6,7,10_fl"
"4,6,6,7,12,13,14_4,6,12,13,14",FLUSH,7104,"4,6,12,13,14_fl"
"3,5,6,6,7,8,10_5,6,7,8,10",FLUSH,5949,"5,6,7,8,10_fl"
"4,6,6,7,8,9,13_4,6,7,9,13",FLUSH,6371,"4,6,7,9,13_fl"
"4,5,6,8,9,10,14_4,5,9,10,14",FLUSH,6756,"4,5,9,10,14_fl"
"3,3,4,5,6,9,10_3,4,5,9,10",FLUSH,5953,"3,4,5,9,10_fl"
"6,7,9,10,10,12,13_unfl",ONE_PAIR,3200,"9,10,10,12,13_unfl"
"2,3,4,8,8,9,11_2,3,4,8,11",FLUSH,5999,"2,3,4,8,11_fl"
"3,4,8,8,10,13,14_3,4,10,13,14",FLUSH,7034,"3,4,10,13,14_fl"
"2,3,8,10,11,12,14_8,10,11,12,14",FLUSH,6974,"8,10,11,12,14_fl"
"2,4,7,9,10,11,12_4,9,10,11,12",FLUSH,6314,"4,9,10,11,12_fl"
"3,6,7,7,9,11,12_3,6,7,11,12",FLUSH,6252,"3,6,7,11,12_fl"
"2,2,3,5,5,5,5_unfl",FOUR_OF_KIND,7333,"3,5,5,5,5_unfl"
"3,4,5,6,7,8,13_3,4,5,6,7",STRAIGHT_FLUSH,7454,"3,4,5,6,7_fl"
"8,8,10,12,12,13,13_unfl",TWO_PAIRS,4860,"10,12,12,13,13_unfl"
"4,4,8,9,9,11,12_4,8,9,11,12",FLUSH,6287,"4,8,9,11,12_fl"
"6,8,8,9,9,12,12_unfl",TWO_PAIRS,4715,"8,9,9,12,12_unfl"
"2,3,6,8,8,10,14_2,3,6,8,10",FLUSH,5934,"2,3,6,8,10_fl"
"8,8,9,11,12,13,14_8,9,11,12,13",FLUSH,6639,"8,9,11,12,13_fl"
"5,5,6,8,9,10,13_5,6,8,9,10,13",FLUSH,6442,"6,8,9,10,13_fl"
"3,4,5,8,9,11,12_3,4,8,9,11",FLUSH,6041,"3,4,8,9,11_fl"
"8,10,11,13,13,13,14_unfl",THREE_OF_KIND,5785,"11,13,13,13,14_unfl"
"5,7,8,9,11,13,14_5,7,9,11,13",FLUSH,6492,"5,7,9,11,13_fl"
"3,3,4,5,6,13,14_4,5,6,13,14",FLUSH,6985,"4,5,6,13,14_fl"
"2,2,4,8,10,13,14_2,4,8,13,14",FLUSH,6997,"2,4,8,13,14_fl"
"2,5,7,9,10,10,14_2,5,7,9,14",FLUSH,6694,"2,5,7,9,14_fl"
"2,5,7,8,9,9,10_2,7,8,9,10",FLUSH,5980,"2,7,8,9,10_fl"
"2,8,9,10,11,12,13_2,8,9,10,11,13",FLUSH,6527,"8,9,10,11,13_fl"
"3,5,6,8,10,12,13_3,5,8,10,12",FLUSH,6203,"3,5,8,10,12_fl"
"2,3,3,6,6,11,11_unfl",TWO_PAIRS,4578,"3,6,6,11,11_unfl"
"2,6,6,8,10,12,13_2,6,8,10,12,13",FLUSH,6603,"6,8,10,12,13_fl"
"3,4,5,9,10,12,12_3,4,5,9,10",FLUSH,5953,"3,4,5,9,10_fl"
"5,6,6,7,9,11,14_6,7,9,11,14",FLUSH,6821,"6,7,9,11,14_fl"
"3,4,5,7,12,13,14_3,4,5,7,13",FLUSH,6326,"3,4,5,7,13_fl"
"4,4,5,8,9,11,12_4,5,9,11,12",FLUSH,6275,"4,5,9,11,12_fl"
"4,6,7,7,7,8,13_unfl",THREE_OF_KIND,5375,"7,7,7,8,13_unfl"
"2,3,5,10,11,13,14_3,10,11,13,14",FLUSH,7089,"3,10,11,13,14_fl"
"2,4,5,8,10,14,14_2,4,5,8,10",FLUSH,5932,"2,4,5,8,10_fl"
"2,5,7,7,8,10,14_unfl",ONE_PAIR,2568,"7,7,8,10,14_unfl"
"4,5,9,10,10,11,13_4,5,9,11,13",FLUSH,6484,"4,5,9,11,13_fl"
"2,3,7,9,13,14,14_2,3,7,9,13",FLUSH,6363,"2,3,7,9,13_fl"
